,work_year,experience_level,employment_type,job_title,remote_ratio,company_location,company_size,salary_usd
1063,2023,SE,1,Machine Learning Infrastructure Engineer,0,US,2,171600
1064,2023,SE,1,Data Analyst,100,US,2,165000
1065,2023,SE,1,Data Analyst,100,US,2,125000
1066,2023,SE,1,Data Engineer,0,US,2,265000
1067,2023,SE,1,Data Engineer,0,US,2,185000
1068,2023,MI,1,Applied Machine Learning Engineer,0,US,2,130000
1069,2022,EN,1,Data Scientist,100,US,2,168000
1070,2023,MI,1,AI Scientist,50,ES,3,43920
1071,2023,SE,1,Data Analyst,0,US,2,95000
1072,2023,SE,1,Data Analyst,0,US,2,85500
1073,2023,SE,1,Data Scientist,0,US,2,147100
1074,2023,SE,1,Data Scientist,0,US,2,90700
1075,2023,SE,1,Data Engineer,0,US,2,167580
1076,2023,SE,1,Data Engineer,0,US,2,87980
1077,2023,SE,1,Data Engineer,100,US,2,202000
1078,2023,SE,1,Data Engineer,100,US,2,135000
1079,2023,SE,1,Data Engineer,0,US,2,163800
1080,2023,SE,1,Data Engineer,0,US,2,126000
1081,2023,SE,1,Machine Learning Engineer,0,US,2,163800
1082,2023,SE,1,Machine Learning Engineer,0,US,2,126000
1083,2023,SE,1,Data Engineer,100,US,2,104000
1084,2023,SE,1,Data Engineer,100,US,2,65000
1085,2023,SE,1,Research Engineer,0,US,2,230000
1086,2023,SE,1,Research Engineer,0,US,2,148000
1087,2023,SE,1,Machine Learning Engineer,100,CA,2,269000
1088,2023,SE,1,Machine Learning Engineer,100,CA,2,158000
1089,2023,SE,1,Analytics Engineer,0,US,2,197000
1090,2023,SE,1,Analytics Engineer,0,US,2,106000
1091,2023,MI,1,Deep Learning Engineer,100,US,2,150000
1092,2023,MI,1,Deep Learning Engineer,100,US,2,100000
1094,2023,SE,1,Data Engineer,100,US,2,210000
1095,2023,SE,1,Data Engineer,0,US,2,192000
1096,2023,SE,1,Data Engineer,0,US,2,172800
1098,2023,SE,1,Data Scientist,0,US,2,200160
1100,2023,SE,1,Data Scientist,0,US,2,200160
1101,2023,SE,1,Analytics Engineer,0,US,2,175000
1102,2023,SE,1,Analytics Engineer,0,US,2,140000
1103,2023,SE,1,Data Manager,0,US,2,169000
1104,2023,SE,1,Data Manager,0,US,2,100000
1106,2023,SE,1,Data Scientist,0,US,2,245000
1107,2023,MI,1,Data Engineer,100,GB,3,133950
1108,2023,SE,1,Data Analyst,100,US,1,110000
1109,2023,SE,1,Data Analyst,100,US,1,80000
1110,2023,EN,1,Data Analyst,0,US,2,55000
1111,2023,EN,1,Data Analyst,0,US,2,48000
1112,2023,SE,1,Data Analyst,0,US,2,95000
1113,2023,SE,1,Data Analyst,0,US,2,85000
1114,2023,SE,1,Data Engineer,100,US,2,137500
1115,2023,SE,1,Data Engineer,100,US,2,81500
1117,2023,SE,1,Machine Learning Engineer,0,US,2,184700
1118,2021,MI,1,AI Scientist,0,GH,1,30000
1119,2023,SE,1,Machine Learning Engineer,100,US,2,186000
1120,2023,SE,1,Machine Learning Engineer,100,US,2,153088
1121,2023,MI,1,Data Infrastructure Engineer,100,US,2,190000
1122,2023,MI,1,Data Infrastructure Engineer,100,US,2,160000
1123,2023,SE,1,Machine Learning Engineer,100,US,2,200000
1124,2023,SE,1,Machine Learning Engineer,100,US,2,150000
1125,2023,MI,1,Data Infrastructure Engineer,0,US,2,190000
1126,2023,MI,1,Data Infrastructure Engineer,0,US,2,183310
1127,2023,SE,1,Machine Learning Engineer,100,US,2,240000
1128,2023,SE,1,Machine Learning Engineer,100,US,2,180000
1129,2023,SE,1,Machine Learning Engineer,100,US,2,200000
1130,2023,SE,1,Machine Learning Engineer,100,US,2,150000
1132,2023,SE,1,Data Science Manager,0,US,2,245100
1133,2023,SE,1,Data Engineer,100,US,2,144000
1134,2023,SE,1,Data Engineer,100,US,2,66000
1135,2023,MI,1,Machine Learning Engineer,0,US,2,148500
1136,2023,MI,1,Machine Learning Engineer,0,US,2,126277
1137,2023,SE,1,Data Architect,0,US,2,228000
1138,2023,SE,1,Data Architect,0,US,2,120000
1139,2023,SE,1,Machine Learning Software Engineer,0,US,2,180000
1140,2023,SE,1,Machine Learning Software Engineer,0,US,2,90000
1141,2023,SE,1,Data Scientist,0,US,2,126500
1142,2023,SE,1,Data Scientist,0,US,2,78000
1143,2023,SE,1,Data Engineer,0,US,2,180000
1144,2023,SE,1,Data Engineer,0,US,2,160000
1145,2023,SE,1,Machine Learning Software Engineer,0,US,2,272000
1146,2023,SE,1,Machine Learning Software Engineer,0,US,2,170000
1147,2023,MI,1,Data Analyst,0,US,2,80000
1148,2023,MI,1,Data Analyst,0,US,2,60000
1149,2023,SE,1,Data Engineer,100,US,2,259000
1150,2023,SE,1,Data Engineer,100,US,2,146000
1151,2023,SE,1,Data Engineer,0,US,2,200000
1152,2023,SE,1,Data Engineer,0,US,2,160000
1154,2023,EX,1,Data Engineer,100,US,2,239000
1155,2023,SE,1,Data Analyst,100,US,2,142000
1156,2023,SE,1,Data Analyst,100,US,2,95000
1157,2023,SE,1,Data Scientist,0,US,2,155000
1158,2023,SE,1,Data Scientist,0,US,2,139500
1159,2023,MI,1,Data Engineer,100,US,2,140000
1160,2023,MI,1,Data Engineer,100,US,2,120000
1161,2023,SE,1,Data Engineer,100,US,2,259000
1162,2023,SE,1,Data Engineer,100,US,2,146000
1163,2023,MI,1,Data Analyst,0,HR,2,126900
1164,2023,MI,1,Data Analyst,0,HR,2,84600
1165,2023,EN,4,Data Analyst,100,IN,3,20280
1166,2023,EN,1,Data Scientist,100,BR,3,19266
1167,2023,SE,1,Data Science Lead,0,US,2,247500
1168,2023,SE,1,Data Science Lead,0,US,2,172200
1169,2023,SE,1,Data Scientist,0,US,2,225000
1170,2023,SE,1,Data Scientist,0,US,2,156400
1171,2023,SE,1,Data Engineer,0,US,2,139500
1172,2023,SE,1,Data Engineer,0,US,2,109400
1173,2023,MI,1,Data Engineer,0,US,2,125000
1174,2023,MI,1,Data Engineer,0,US,2,90000
1175,2023,SE,1,Machine Learning Infrastructure Engineer,100,FR,2,122000
1176,2023,SE,1,Machine Learning Infrastructure Engineer,100,FR,2,85400
1177,2023,SE,1,Data Scientist,0,US,2,185900
1178,2023,SE,1,Data Scientist,0,US,2,129300
1179,2023,SE,1,Machine Learning Engineer,0,US,2,139500
1180,2023,SE,1,Machine Learning Engineer,0,US,2,109400
1181,2023,SE,1,Data Analyst,100,US,2,120000
1182,2023,SE,1,Data Analyst,100,US,2,75000
1183,2023,SE,1,Data Analyst,0,US,2,169000
1184,2023,SE,1,Data Analyst,0,US,2,110600
1185,2023,SE,1,Machine Learning Engineer,100,US,2,288000
1186,2023,SE,1,Machine Learning Engineer,100,US,2,140000
1187,2023,SE,1,Machine Learning Engineer,100,US,2,288000
1188,2023,SE,1,Machine Learning Engineer,100,US,2,140000
1189,2023,MI,1,Data Engineer,0,US,2,120000
1190,2023,MI,1,Data Engineer,0,US,2,90000
1191,2023,MI,1,Data Science Lead,0,GB,2,84600
1192,2023,MI,1,Data Science Lead,0,GB,2,70500
1193,2023,SE,1,Data Scientist,100,US,2,215050
1194,2023,SE,1,Data Scientist,100,US,2,156400
1195,2023,SE,1,Data Architect,100,US,2,198000
1196,2023,SE,1,Data Architect,100,US,2,114000
1197,2023,EN,1,Data Analyst,100,US,2,75000
1198,2023,EN,1,Data Analyst,100,US,2,60000
1199,2023,SE,1,Machine Learning Engineer,0,US,2,204500
1200,2023,SE,1,Machine Learning Engineer,0,US,2,142200
1201,2023,SE,1,Data Scientist,100,US,2,209300
1202,2023,SE,1,Data Scientist,100,US,2,182200
1203,2023,SE,1,Data Manager,0,US,2,140000
1204,2023,SE,1,Data Manager,0,US,2,120000
1205,2022,EN,1,Data Scientist,0,US,2,85000
1206,2023,MI,1,Machine Learning Engineer,100,GB,2,56400
1207,2023,EN,1,Research Engineer,100,GB,2,120000
1208,2023,EN,1,Research Engineer,100,GB,2,60000
1209,2023,SE,1,Machine Learning Engineer,0,US,2,147100
1210,2023,SE,1,Machine Learning Engineer,0,US,2,90700
1211,2023,SE,1,Data Engineer,0,US,2,230000
1212,2023,SE,1,Data Engineer,0,US,2,170000
1213,2023,SE,1,Data Analyst,0,US,2,227000
1214,2023,SE,1,Data Analyst,0,US,2,108000
1215,2023,SE,1,Data Engineer,100,US,2,180000
1216,2023,SE,1,Data Engineer,100,US,2,160000
1217,2023,SE,1,Data Architect,100,US,2,180000
1218,2023,SE,1,Data Architect,100,US,2,160000
1219,2023,SE,1,Data Engineer,0,US,2,180000
1220,2023,SE,1,Data Engineer,0,US,2,130000
1221,2023,SE,1,Data Analyst,100,ES,2,63440
1222,2023,SE,1,Data Analyst,100,ES,2,58560
1223,2023,EN,1,Data Analyst,100,US,3,60000
1224,2023,EN,1,Data Analyst,50,US,3,50000
1225,2023,SE,1,Data Engineer,0,US,2,226700
1226,2023,SE,1,Data Engineer,0,US,2,133300
1227,2023,SE,1,Data Engineer,0,US,2,252000
1228,2023,SE,1,Data Engineer,0,US,2,129000
1229,2023,SE,1,Big Data Architect,100,GB,3,176248.59
1230,2023,EN,1,Data Scientist,0,IN,3,11200
1231,2023,SE,1,Data Analyst,0,US,2,80000
1232,2023,SE,1,Data Analyst,0,US,2,52500
1233,2023,SE,1,Data Engineer,100,US,2,250000
1234,2023,SE,1,Data Engineer,100,US,2,162500
1235,2023,EN,1,Data Analyst,100,US,2,85000
1236,2023,EN,1,Data Analyst,100,US,2,75000
1237,2023,SE,1,Data Analyst,0,US,2,153600
1238,2023,SE,1,Data Analyst,0,US,2,106800
1239,2023,MI,1,Data Analyst,0,US,2,165000
1240,2023,MI,1,Data Analyst,0,US,2,124000
1241,2023,SE,1,Data Analyst,100,US,2,115934
1242,2023,SE,1,Data Analyst,100,US,2,81666
1243,2023,SE,1,Data Engineer,0,US,2,167580
1244,2023,SE,1,Data Engineer,0,US,2,87980
1245,2023,SE,1,Data Engineer,100,US,2,250000
1246,2023,SE,1,Data Engineer,100,US,2,63000
1247,2023,SE,1,Research Scientist,0,ES,2,253750
1248,2023,SE,1,Research Scientist,0,ES,2,169200
1249,2023,SE,1,Research Scientist,0,ES,2,253750
1250,2023,SE,1,Research Scientist,0,ES,2,169200
1251,2023,MI,1,Data Scientist,0,US,2,170000
1252,2023,MI,1,Data Scientist,0,US,2,120000
1253,2023,SE,1,Data Engineer,0,US,2,124740
1254,2023,SE,1,Data Engineer,0,US,2,65488
1255,2023,SE,1,Data Engineer,100,US,2,213580
1256,2023,SE,1,Data Engineer,100,US,2,163625
1257,2023,EN,1,Data Engineer,0,VN,3,12000
1259,2023,SE,1,Data Engineer,100,IE,2,115900
1260,2023,MI,1,Product Data Analyst,100,IN,3,18900
1261,2023,SE,1,Machine Learning Engineer,0,US,2,220000
1262,2023,SE,1,Machine Learning Engineer,0,US,2,170000
1263,2023,EX,1,Data Engineer,0,US,2,235000
1264,2023,EX,1,Data Engineer,0,US,2,210000
1265,2023,SE,1,Data Architect,100,US,2,180000
1266,2023,SE,1,Data Architect,100,US,2,115000
1267,2023,SE,1,Data Architect,100,US,2,200000
1268,2023,SE,1,Data Architect,100,US,2,115000
1269,2023,SE,1,Data Science Manager,100,US,2,231250
1270,2023,SE,1,Data Science Manager,100,US,2,138750
1271,2023,SE,1,Machine Learning Engineer,0,US,2,284310
1272,2023,SE,1,Machine Learning Engineer,0,US,2,153090
1273,2023,SE,1,Data Engineer,100,US,2,160000
1274,2023,SE,1,Data Engineer,100,US,2,75000
1275,2023,MI,1,Data Analyst,0,US,2,125000
1276,2023,MI,1,Data Analyst,0,US,2,105000
1277,2023,MI,1,Data Analyst,0,GB,2,126900
1278,2023,MI,1,Data Analyst,0,GB,2,98700
1279,2023,EN,1,Data Analyst,0,US,2,55000
1280,2023,EN,1,Data Analyst,0,US,2,48000
1281,2023,EN,1,Data Analyst,50,US,2,100000
1282,2023,SE,1,Data Science Lead,0,US,2,225900
1283,2023,SE,1,Data Science Lead,0,US,2,156400
1284,2023,SE,1,Data Engineer,100,US,2,250000
1285,2023,SE,1,Data Engineer,100,US,2,162500
1287,2023,SE,1,Machine Learning Engineer,100,US,2,188800
1289,2023,SE,1,Data Analyst,0,US,2,60000
1290,2023,MI,1,Data Analyst,100,US,2,110000
1291,2023,MI,1,Data Analyst,100,US,2,95000
1292,2023,SE,1,Data Scientist,100,US,2,145000
1293,2023,SE,1,Data Scientist,100,US,2,135000
1294,2023,SE,1,Data Analyst,0,US,2,180180
1295,2023,SE,1,Data Analyst,0,US,2,106020
1296,2023,SE,1,Data Analyst,100,US,2,93919
1297,2023,SE,1,Data Analyst,100,US,2,51962
1298,2023,SE,1,Data Engineer,0,US,2,241871
1299,2023,SE,1,Data Engineer,0,US,2,133832
1300,2023,SE,1,Data Scientist,100,US,2,170000
1301,2023,SE,1,Data Scientist,100,US,2,90000
1302,2023,EX,1,Data Engineer,100,US,2,210914
1303,2023,EX,1,Data Engineer,100,US,2,116704
1304,2023,SE,1,Data Analyst,100,US,2,192500
1305,2023,SE,1,Data Analyst,100,US,2,140000
1306,2023,SE,1,Data Scientist,0,US,2,149076
1307,2023,SE,1,Data Scientist,0,US,2,82365
1308,2023,MI,1,Machine Learning Engineer,100,MX,1,36000
1309,2023,SE,1,Data Scientist,0,US,2,175000
1310,2023,SE,1,Data Scientist,0,US,2,148750
1312,2023,SE,1,Research Scientist,0,US,2,200000
1313,2023,SE,1,Data Scientist,100,US,2,235000
1314,2023,SE,1,Data Scientist,100,US,2,185000
1315,2023,MI,1,Machine Learning Engineer,0,GB,2,141000
1316,2023,MI,1,Machine Learning Engineer,0,GB,2,112800
1317,2023,SE,1,Data Scientist,0,US,2,216100
1318,2023,SE,1,Data Scientist,0,US,2,140800
1319,2023,MI,1,Machine Learning Engineer,0,GB,2,169200
1320,2023,MI,1,Machine Learning Engineer,0,GB,2,141000
1321,2023,SE,1,Computer Vision Software Engineer,100,CA,3,61000
1322,2023,EN,1,Data Scientist,50,US,1,110000
1323,2023,SE,1,Data Engineer,0,US,2,128000
1324,2023,SE,1,Data Engineer,0,US,2,81500
1325,2023,MI,1,Data Engineer,100,GB,2,77550
1326,2023,MI,1,Data Engineer,100,GB,2,73320
1327,2023,MI,1,Data Analyst,0,GB,2,70500
1328,2023,MI,1,Data Analyst,0,GB,2,63450
1329,2023,EX,1,Data Engineer,100,US,2,284000
1330,2023,EX,1,Data Engineer,100,US,2,236000
1331,2023,SE,1,Research Scientist,0,CA,2,248100
1332,2023,SE,1,Research Scientist,0,CA,2,145900
1333,2023,SE,1,Research Engineer,0,US,2,155850
1334,2023,SE,1,Research Engineer,0,US,2,102544
1335,2023,MI,1,Data Scientist,100,US,2,151410
1336,2023,MI,1,Data Scientist,100,US,2,115360
1337,2023,MI,1,Data Engineer,100,ES,2,75640
1338,2023,MI,1,Data Engineer,100,ES,2,67100
1339,2023,SE,1,Director of Data Science,50,CA,2,139400
1340,2023,SE,1,Azure Data Engineer,50,NL,3,100000
1341,2023,EN,1,Data Scientist,50,IN,3,14700
1342,2023,SE,1,Data Scientist,0,US,2,250000
1343,2023,SE,1,Data Scientist,0,US,2,162500
1344,2023,SE,1,Data Scientist,0,GB,2,185000
1345,2023,SE,1,Data Scientist,0,GB,2,120250
1346,2023,EN,1,Data Engineer,100,DE,3,30500
1347,2022,EN,1,Data Scientist,100,US,2,180000
1348,2023,MI,1,Research Scientist,0,US,2,85000
1349,2023,MI,1,Research Scientist,0,US,2,70000
1350,2023,SE,1,BI Developer,100,US,2,135000
1351,2023,SE,1,BI Developer,100,US,2,100000
1352,2023,EX,1,Data Analytics Manager,0,US,2,155000
1353,2023,EX,1,Data Analytics Manager,0,US,2,140000
1354,2023,SE,1,Machine Learning Engineer,0,US,2,204500
1355,2023,SE,1,Machine Learning Engineer,0,US,2,142200
1356,2023,SE,1,Data Engineer,0,US,2,226700
1357,2023,SE,1,Data Engineer,0,US,2,133300
1358,2023,SE,1,Data Scientist,100,US,2,225000
1359,2023,SE,1,Data Scientist,100,US,2,156400
1360,2023,SE,1,Data Engineer,0,US,2,163800
1361,2023,SE,1,Data Engineer,0,US,2,126000
1362,2023,SE,1,Machine Learning Engineer,0,US,2,163800
1363,2023,SE,1,Machine Learning Engineer,0,US,2,126000
1364,2023,SE,1,ML Engineer,0,US,2,220000
1365,2023,SE,1,ML Engineer,0,US,2,150000
1366,2023,SE,1,Data Engineer,0,US,2,145000
1367,2023,SE,1,Data Engineer,0,US,2,115000
1368,2023,SE,1,Data Analytics Manager,0,US,2,204500
1369,2023,SE,1,Data Analytics Manager,0,US,2,138900
1370,2023,MI,1,Data Engineer,0,US,2,162500
1371,2023,MI,1,Data Engineer,0,US,2,130000
1372,2023,SE,1,Data Engineer,100,US,2,150000
1373,2023,SE,1,Data Engineer,100,US,2,107000
1374,2023,EX,1,Data Engineer,0,US,2,175000
1375,2023,EX,1,Data Engineer,0,US,2,110000
1376,2023,SE,1,Data Engineer,0,US,2,226700
1377,2023,SE,1,Data Engineer,0,US,2,133300
1378,2023,SE,1,Data Engineer,0,US,2,252000
1379,2023,SE,1,Data Engineer,0,US,2,129000
1380,2023,SE,1,Machine Learning Engineer,0,US,2,150000
1381,2023,SE,1,Machine Learning Engineer,0,US,2,125000
1382,2023,SE,1,Data Engineer,0,US,2,252000
1383,2023,SE,1,Data Engineer,0,US,2,129000
1384,2023,SE,1,Data Scientist,0,US,2,225000
1385,2023,SE,1,Data Scientist,0,US,2,156400
1386,2022,MI,1,Research Scientist,100,IN,3,23000
1387,2023,MI,1,Machine Learning Engineer,100,US,3,110000
1388,2023,SE,1,Data Engineer,100,US,2,265000
1389,2023,SE,1,Data Engineer,100,US,2,182750
1390,2023,MI,1,Data Analyst,0,US,2,130000
1391,2023,MI,1,Data Analyst,0,US,2,100000
1392,2023,SE,1,Data Analyst,0,US,2,153600
1393,2023,SE,1,Data Analyst,0,US,2,106800
1394,2023,SE,1,Data Engineer,0,US,2,137500
1395,2023,SE,1,Data Engineer,0,US,2,81500
1397,2023,EX,1,Head of Data Science,0,US,2,195800
1398,2023,SE,1,Applied Scientist,0,US,2,205000
1399,2023,SE,1,Applied Scientist,0,US,2,180000
1400,2023,SE,1,Data Scientist,100,US,2,165000
1401,2023,SE,1,Data Scientist,100,US,2,144000
1402,2023,EN,1,BI Developer,0,US,2,160000
1403,2023,EN,1,BI Developer,0,US,2,100000
1404,2023,EX,1,Data Engineer,0,US,2,200000
1405,2023,EX,1,Data Engineer,0,US,2,145000
1406,2023,MI,1,Data Analyst,0,US,2,150000
1407,2023,MI,1,Data Analyst,0,US,2,100000
1408,2023,SE,1,Data Manager,0,US,2,199000
1409,2023,SE,1,Data Manager,0,US,2,112000
1410,2023,SE,1,Data Scientist,0,US,2,105000
1411,2023,SE,1,Data Scientist,0,US,2,70000
1412,2023,EN,1,Big Data Engineer,100,SE,1,130000
1413,2023,SE,1,Data Analyst,0,US,2,180180
1414,2023,SE,1,Data Analyst,0,US,2,106020
1415,2023,EN,1,Data Engineer,0,US,2,160000
1416,2023,EN,1,Data Engineer,0,US,2,135000
1417,2023,SE,1,Data Scientist,0,US,2,183000
1418,2023,SE,1,Data Scientist,0,US,2,134000
1419,2023,SE,1,Machine Learning Engineer,0,US,2,220000
1420,2023,SE,1,Machine Learning Engineer,0,US,2,150000
1422,2023,SE,1,Applied Scientist,0,US,3,262500
1423,2023,SE,1,Data Analyst,0,US,2,122000
1424,2023,SE,1,Data Analyst,0,US,2,94000
1425,2023,SE,1,Machine Learning Engineer,0,US,2,276000
1426,2023,SE,1,Machine Learning Engineer,0,US,2,184000
1428,2023,EX,1,Data Engineer,100,US,2,239000
1429,2023,SE,1,Data Scientist,100,US,2,225000
1430,2023,SE,1,Data Scientist,100,US,2,156400
1431,2023,MI,1,Machine Learning Engineer,100,US,2,180000
1432,2023,MI,1,Machine Learning Engineer,100,US,2,150000
1433,2023,SE,1,Data Scientist,0,US,2,228000
1434,2023,SE,1,Data Scientist,0,US,2,152000
1435,2023,SE,1,Data Scientist,100,US,2,209450
1436,2023,SE,1,Data Scientist,100,US,2,158677
1437,2023,SE,1,Data Analyst,0,US,2,175000
1438,2023,SE,1,Data Analyst,0,US,2,145000
1439,2023,SE,1,Data Engineer,0,US,2,240000
1440,2023,SE,1,Data Engineer,0,US,2,170000
1441,2023,MI,1,Data Analyst,0,US,2,103200
1442,2023,MI,1,Data Analyst,0,US,2,61200
1443,2022,MI,1,Data Scientist,100,US,3,155000
1444,2021,EN,1,Marketing Data Engineer,50,SG,3,66600
1445,2023,SE,1,Data Scientist,50,EE,3,71980
1446,2023,SE,1,Data Scientist,100,US,2,237000
1447,2023,SE,1,Data Scientist,100,US,2,145000
1448,2023,SE,1,Data Scientist,100,US,2,240000
1449,2023,SE,1,Data Scientist,100,US,2,139000
1450,2023,SE,1,Data Architect,0,US,2,174500
1451,2023,SE,1,Data Architect,0,US,2,113000
1452,2023,SE,1,Data Analyst,100,US,2,130000
1453,2023,SE,1,Data Analyst,100,US,2,87000
1454,2023,SE,1,Data Analyst,100,US,2,160000
1455,2023,SE,1,Data Analyst,100,US,2,108000
1456,2023,SE,1,Data Engineer,100,US,2,165000
1457,2023,SE,1,Data Engineer,100,US,2,107250
1459,2023,SE,1,Data Engineer,0,US,2,119000
1460,2023,SE,1,Data Scientist,100,US,2,285800
1461,2023,SE,1,Data Scientist,100,US,2,154600
1462,2023,MI,1,Head of Data Science,50,IN,3,70000
1463,2023,EN,1,Data Analyst,100,US,1,30000
1464,2023,MI,1,Data Science Manager,0,US,2,220000
1465,2023,MI,1,Data Science Manager,0,US,2,195000
1466,2023,SE,1,Data Manager,0,US,2,168400
1467,2023,SE,1,Data Manager,0,US,2,105200
1468,2023,MI,1,Data Analyst,0,US,2,206000
1469,2023,MI,1,Data Analyst,0,US,2,160000
1470,2023,SE,1,Analytics Engineer,100,US,2,200000
1471,2023,SE,1,Analytics Engineer,100,US,2,175000
1472,2023,SE,1,Analytics Engineer,100,US,2,231250
1473,2023,SE,1,Analytics Engineer,100,US,2,138750
1474,2023,SE,1,Data Engineer,100,CA,2,153000
1475,2023,SE,1,Data Engineer,100,CA,2,94000
1476,2023,SE,1,Data Engineer,0,US,3,240500
1477,2023,SE,1,Data Engineer,0,US,3,123700
1478,2023,SE,1,Data Engineer,100,US,2,160000
1479,2023,SE,1,Data Engineer,100,US,2,90000
1480,2023,EN,1,Data Scientist,0,US,2,124234
1481,2023,EN,1,Data Scientist,0,US,2,74540
1482,2023,MI,1,Data Analyst,0,US,2,109000
1483,2023,MI,1,Data Analyst,0,US,2,79000
1484,2022,SE,1,Machine Learning Engineer,50,FR,3,97600
1485,2023,MI,1,Machine Learning Engineer,0,AM,1,50000
1486,2023,SE,1,Data Scientist,100,US,2,275300
1487,2023,SE,1,Data Scientist,100,US,2,183500
1488,2023,SE,1,Data Scientist,100,US,2,275300
1489,2023,SE,1,Data Scientist,100,US,2,183500
1490,2023,SE,1,Data Analyst,100,US,2,160000
1491,2023,SE,1,Data Analyst,100,US,2,125600
1492,2023,SE,1,Data Engineer,0,US,2,170000
1493,2023,SE,1,Data Engineer,0,US,2,120000
1494,2023,SE,1,Data Engineer,0,US,2,225000
1495,2023,SE,1,Data Engineer,0,US,2,140000
1496,2023,SE,1,Data Analyst,0,US,2,141290
1497,2023,SE,1,Data Analyst,0,US,2,74178
1498,2023,SE,1,Data Scientist,0,US,2,150000
1499,2023,SE,1,Data Scientist,0,US,2,120000
1500,2023,SE,1,Data Engineer,100,US,2,85000
1501,2023,SE,1,Data Engineer,100,US,2,75000
1502,2023,SE,1,Data Engineer,0,US,2,220000
1503,2023,SE,1,Data Engineer,0,US,2,160000
1504,2023,SE,1,Data Engineer,100,US,2,205600
1505,2023,SE,1,Data Engineer,100,US,2,107500
1506,2023,MI,1,Data Engineer,0,US,2,120000
1507,2023,MI,1,Data Engineer,0,US,2,95000
1508,2023,SE,1,Data Engineer,0,US,2,185900
1509,2023,SE,1,Data Engineer,0,US,2,129300
1510,2023,SE,1,Data Engineer,100,US,2,160000
1511,2023,SE,1,Data Engineer,100,US,2,130000
1512,2023,EN,1,Data Scientist,50,IN,1,14840
1513,2023,MI,1,Data Engineer,0,US,2,250000
1514,2023,MI,1,Data Engineer,0,US,2,175000
1515,2023,SE,1,Data Scientist,100,US,2,136000
1516,2023,SE,1,Data Scientist,100,US,2,104000
1517,2023,MI,1,Data Analyst,0,US,2,80000
1518,2023,MI,1,Data Analyst,0,US,2,52500
1519,2023,SE,1,Data Scientist,100,US,2,110000
1520,2023,SE,1,Data Scientist,100,US,2,84000
1521,2023,SE,1,BI Analyst,0,US,2,125000
1522,2023,SE,1,BI Analyst,0,US,2,110000
1523,2023,MI,1,Data Analyst,0,US,2,90000
1524,2023,MI,1,Data Analyst,0,US,2,80000
1525,2023,SE,1,ML Engineer,0,US,2,200000
1526,2023,SE,1,ML Engineer,0,US,2,135000
1527,2022,EN,1,Business Data Analyst,50,US,3,48000
1528,2023,EN,1,AI Developer,50,BA,1,120000
1529,2023,SE,1,Data Engineer,0,US,2,130000
1530,2023,SE,1,Data Engineer,0,US,2,75000
1531,2023,SE,1,Data Engineer,0,US,2,252000
1532,2023,SE,1,Data Engineer,0,US,2,129000
1533,2023,MI,1,Data Analyst,0,US,2,150000
1534,2023,MI,1,Data Analyst,0,US,2,100000
1535,2023,SE,1,Data Engineer,0,US,2,226700
1536,2023,SE,1,Data Engineer,0,US,2,133300
1537,2023,SE,1,Data Scientist,0,US,2,190000
1538,2023,SE,1,Data Scientist,0,US,2,165000
1539,2023,SE,1,Data Engineer,100,US,2,170000
1540,2023,SE,1,Data Engineer,100,US,2,150000
1541,2023,MI,1,Data Engineer,0,US,2,150000
1542,2023,MI,1,Data Engineer,0,US,2,130000
1543,2023,SE,1,Data Scientist,0,US,2,225000
1544,2023,SE,1,Data Scientist,0,US,2,156400
1545,2023,SE,1,Computer Vision Engineer,100,US,1,200000
1546,2023,MI,1,Applied Data Scientist,100,KE,1,80000
1547,2023,EN,1,Business Data Analyst,50,GR,3,14640
1548,2022,EN,1,AI Developer,0,MK,1,7320
1549,2023,MI,1,Data Analytics Lead,50,SG,2,20160
1550,2023,SE,1,Data Scientist,0,US,2,257000
1551,2023,SE,1,Data Scientist,0,US,2,134000
1552,2023,SE,1,Data Scientist,0,LV,2,87840
1553,2023,SE,1,Data Scientist,0,LV,2,43920
1554,2023,SE,1,Data Engineer,0,US,3,205600
1555,2023,SE,1,Data Engineer,0,US,3,105700
1556,2023,SE,1,BI Developer,100,US,2,140000
1557,2023,SE,1,BI Developer,100,US,2,110000
1559,2023,SE,1,Data Science Manager,0,US,2,245100
1560,2023,SE,1,Research Scientist,0,US,2,210000
1561,2023,SE,1,Research Scientist,0,US,2,151800
1562,2023,MI,1,Data Scientist,50,RO,3,61000
1563,2023,SE,1,Data Analyst,0,ES,2,58560
1564,2023,SE,1,Data Analyst,0,ES,2,46360
1565,2023,SE,1,Data Analyst,0,ES,2,58560
1566,2023,SE,1,Data Analyst,0,ES,2,46360
1567,2023,EN,1,Data Engineer,0,US,2,160000
1568,2023,EN,1,Data Engineer,0,US,2,135000
1569,2023,MI,1,Data Engineer,100,US,2,120000
1570,2023,MI,1,Data Engineer,100,US,2,95000
1571,2023,SE,1,Data Engineer,100,US,2,250000
1572,2023,SE,1,Data Engineer,100,US,2,63000
1573,2023,SE,1,Data Scientist,100,US,2,237000
1574,2023,SE,1,Data Scientist,100,US,2,145000
1575,2023,SE,1,Data Scientist,100,US,2,130000
1576,2023,SE,1,Data Scientist,100,US,2,90000
1577,2023,MI,1,Data Analyst,100,US,2,120000
1578,2023,MI,1,Data Analyst,100,US,2,100000
1579,2023,SE,1,Data Architect,0,US,2,174500
